"spe_ID";"spe_type";"spe_desc";"spe_subj";"spe_date";"per_ID";"person";"per_sec_ID";"person_sec";"loc_ID";"loc";"sit_ID";"site";"gat_ID";"gat";"org_spon_ID";"sponsor";"org_ID";"org_to";"public";"press";"radio";"tv";"video";"text";"source_list"
534;"speech";"Address Delivered at the Harvard Alumni Dinne";"";"1896-00-00";235;"Booker T. Washington";0;"";36;"Cambridge, MA";15;"Harvard University";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=I0a0CwAAQBA"
535;"speech";"We Are Struggling For Equality";"Booker T. Washington";"1896-02-22";400;"John Hope";0;"";18;"Nashville, TN";0;"";0;"";0;"";152;"Colored Debating Society of Nashville";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
536;"speech";"Democracy and Education";"";"1896-09-30";235;"Booker T. Washington";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.blackpast.org/1896-booker-t-washin"
537;"speech";"The Whole Race Must Protest";"";"1897-00-00";401;"Pickney B.S. Pinchback";0;"";1;"unknown";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
538;"speech";"The Functions of the Negro Scholar";"Education";"1897-12-28";402;"G.N. Grisham";0;"";13;"Washington, D.C.";0;"";0;"";0;"";153;"Negro Academy";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
539;"sermon";"Salt";"";"1898-06-00";403;"Henry Van Dyke";0;"";36;"Cambridge, MA";15;"Harvard University";0;"";0;"";30;"Harvard University";0;0;0;0;"";"";"https://books.google.com/books?id=DDBSAQAAIAA"
540;"speech";"The Wilmington Massacre";"Wilmington Massacre";"1899-01-00";404;"Charles S. Morris";0;"";28;"Boston, MA";0;"";0;"";0;"";154;"International Association of Colored Clergyme";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
541;"speech";"The Fallacy of Industrial Education as the So";"Booker T. Washington";"1899-01-28";405;"C.S. Smith";0;"";18;"Nashville, TN";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
542;"speech";"Prison Labor and Its Effect on Industry and T";"";"1899-03-21";399;"Eugene V. Debs";0;"";2;"New York City, NY";117;"Delmonico's";0;"";0;"";155;"Nineteenth Century Club";0;0;0;0;"";"";"https://archive.org/details/cu31924002385379"
543;"speech";"On the Murders in Palmetto";"Palmetto Murders";"1899-04-00";61;"Alexander Walters";0;"";147;"Jersey City, NJ";118;"African Methodist Episcopal Church";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
544;"speech";"On the Murders in Palmetto";"Palmetto Murders";"1899-04-00";235;"Booker T. Washington";0;"";16;"Philadelphia, PA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
545;"speech";"The Strenuous Life";"";"1899-04-10";406;"Theodore Roosevelt";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/theodore-roo"
546;"sermon";"Some Facts About Southern Lynchings";"Lynching";"1899-06-04";407;"D.A. Graham";0;"";82;"Indianapolis, IN";0;"";0;"";0;"";156;"Bethel African Methodist Episcopal Church";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
547;"speech";"I Raise My Voice Against One of the Most Dang";"Lynching";"1900-01-20";408;"George H. White";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
548;"speech";"The Race Issue and Annexation of the Philippi";"";"1900-01-29";394;"Benjamin Ryan Tillman";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";80;"U.S. Senate";0;0;0;0;"";"";"https://books.google.com/books/about/We_Want_"
549;"speech";"We Propose To Maintain The Supremecy of the A";"";"1900-02-01";409;"James Mathews Griggs";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"https://books.google.com/books/about/We_Want_"
550;"speech";"The Negro's Part In New National Problems";"Republican Party, Democratic Party, Spanish-A";"1900-05-00";410;"Frank Putnam";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
551;"speech";"Imperialism";"";"1900-08-08";86;"William Jennings Bryan";0;"";82;"Indianapolis, IN";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/william-jenn"
552;"speech";"Free Silver, Trusts, and the Philippines";"";"1900-09-07";406;"Theodore Roosevelt";0;"";157;"Grand Rapics, MI";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/theodore-roo"
553;"speech";"The Strenuous Life";"";"1901-00-00";406;"Theodore Roosevelt";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/theodore-roo"
554;"speech";"A Defense of the Negro Race";"";"1901-01-29";408;"George H. White";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
555;"speech";"Women's Opportunities in the Civil Service";"";"1901-08-29";411;"Leonora O'Reilly";0;"";63;"Buffalo, NY";0;"";0;"";0;"";157;"National Society of Women Workers";0;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
556;"speech";"Pan-American Exposition Speech";"";"1901-09-05";412;"William McKinley";0;"";63;"Buffalo, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.pbs.org/wgbh/amex/1900/filmmore/re"
557;"speech";"Address Before the Georgia Legislature";"Public Schools, Education";"1901-11-00";413;"Rebecca Latimer Felton";0;"";19;"Atlanta, GA";102;"Georgia State Capitol";0;"";0;"";158;"GA Legislature";0;0;0;0;"";"";"https://books.google.com/books?id=4yESAAAAYAA"
558;"speech";"The Progress of Colored Women";"Women's Rights, Black Women";"1902-00-00";414;"Mary Church Terrell";0;"";13;"Washington, D.C.";119;"First Congregational Church";0;"";0;"";159;"Congregational Association of Maryland and D.";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
559;"speech";"The Negro's Part in the Redemption of Africa";"Africa";"1902-02-00";415;"Levi J. Coppin";0;"";158;"Cape Town, South Africa";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
560;"speech";"The Remedy For Anarchy";"Anarchism";"1902-02-05";368;"Jesse Lawson";0;"";159;"Washingont, D.C.";0;"";0;"";0;"";160;"Bethel Literary and Historical Association of";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
561;"speech";"A Plan For A Defense Movement";"Campaigning";"1902-09-00";416;"William Costley";0;"";4;"San Francisco, CA";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
562;"speech";"The History of the Standard Oil Company: The ";"Standard Oil Company";"1903-00-00";417;"Ida Tarbell";0;"";114;"various";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
563;"speech";"Prohibition or Abolition - What It Means";"Prohibition, Abolition";"1903-00-00";418;"Carry Nation";0;"";114;"various";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
564;"lecture";"Training Negroes for Social Power";"";"1903-00-00";163;"W.E.B. Du Bois";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
565;"speech";"Agitation - The Greatest Factor for Progress";"";"1903-03-24";419;"Mother Jones";0;"";160;"Toldeo, OH";120;"Memorial Hall";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books?id=ox91llFB5j4"
566;"speech";"The Political Outlook for Africa";"Africa";"1903-08-15";420;"Edward Wilmot Blyden";0;"";161;"Holborn, England";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
567;"sermon";"Spiritual Law in the Natural World";"";"1904-00-00";421;"Washington Gladden";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=DDBSAQAAIAA"
568;"speech";"The Army as a Trained Force";"Army";"1904-00-00";422;"Theophilus G. Steward";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
569;"speech";"Address of President Roosevelt at the Laying ";"";"1904-04-14";406;"Theodore Roosevelt";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/theodore-roo"
570;"speech";"Revolution by the Ballot";"Campaigning";"1904-07-06";423;"George Edwin Taylor";0;"";44;"St. Louis, MO";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
571;"speech";"Opening Speech Delivered as Candidate of the ";"";"1904-09-01";399;"Eugene V. Debs";0;"";82;"Indianapolis, IN";0;"";0;"";0;"";161;"Socialist Party Convention";0;0;0;0;"";"";"https://archive.org/details/cu31924002385379"
572;"speech";"The Duty and Responsibility of the Anglo-Saxo";"Citizenship";"1904-12-16";424;"W. Justin Carter";0;"";162;"Penbrooke, PA";0;"";0;"";0;"";162;"Eureka Literary Society";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
573;"speech";"A Plea for a Suspension of Judgement";"";"1905-00-00";425;"W.T. Vernon";0;"";144;"Lawrence, KS";0;"";0;"";0;"";163;"Kansas Day Club";0;0;0;0;"";"";"https://books.google.com/books?id=I0a0CwAAQBA"
574;"speech";"Freedom Through Education";"";"1905-05-29";426;"Roscoe Conkling Bruce";0;"";36;"Cambridge, MA";120;"Memorial Hall";0;"";0;"";164;"Memorial Society of Harvard University";0;0;0;0;"";"";"https://books.google.com/books?id=I0a0CwAAQBA"
575;"speech";"Speech at Madison, Georgia";"";"1905-06-29";427;"Hoke Smith";0;"";163;"Madison, GA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/We_Want_"
576;"speech";"Craft Unionism";"";"1905-11-23";399;"Eugene V. Debs";0;"";10;"Chicago, IL";0;"";0;"";0;"";165;"Industrial Workers of the World (IWW)";0;0;0;0;"";"";"https://archive.org/details/cu31924002385379"
577;"speech";"Class Unionism";"";"1905-11-24";399;"Eugene V. Debs";0;"";10;"Chicago, IL";0;"";0;"";0;"";165;"Industrial Workers of the World (IWW)";0;0;0;0;"";"";"https://archive.org/details/cu31924002385379"
578;"speech";"Revolutionary Unionism";"";"1905-11-25";399;"Eugene V. Debs";0;"";10;"Chicago, IL";0;"";0;"";0;"";165;"Industrial Workers of the World (IWW)";0;0;0;0;"";"";"https://archive.org/details/cu31924002385379"
579;"speech";"Industrial Unionism";"";"1905-12-10";399;"Eugene V. Debs";0;"";2;"New York City, NY";121;"Grand Central Palace";0;"";0;"";165;"Industrial Workers of the World (IWW)";0;0;0;0;"";"";"https://archive.org/details/cu31924002385379"
580;"speech";"Taxes and Morals";"";"1906-01-22";428;"Mark Twain";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mark"
581;"speech";"The Man with the Muck-rake";"";"1906-04-14";429;"Teddy Roosevelt";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tedd"
582;"speech";"""The White Man's Burden""""""";"";"1906-07-04";86;"William Jennings Bryan";0;"";102;"London, England";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.edchange.org/multicultural/speeche"
583;"speech";"What It Means to Be Colored in the Capital of";"";"1906-10-10";414;"Mary Church Terrell";0;"";13;"Washington, D.C.";0;"";0;"";0;"";166;"United Women's Club";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mary"
584;"speech";"We Must Be A Law-Abiding and Law-Respecting P";"Atlanta Riot (1906)";"1906-10-11";235;"Booker T. Washington";0;"";2;"New York City, NY";0;"";0;"";0;"";167;"Afro-American Council";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
585;"speech";"The Value of Agitation";"";"1907-00-00";174;"W.E.B. DuBois";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
586;"speech";"The Brownsville Affair";"Brownsville Affair, Theodore Roosevelt";"1907-00-00";430;"Kelly Miller";0;"";13;"Washington, D.C.";0;"";0;"";0;"";168;"American Negro Academy";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
587;"speech";"The Race Problem";"";"1907-01-12";394;"Benjamin Ryan Tillman";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";80;"U.S. Senate";0;0;0;0;"";"";"https://books.google.com/books?id=4yESAAAAYAA"
588;"speech";"Patriotism: A Menace to Liberty";"Patriotism";"1908-00-00";431;"Emma Goldman";0;"";4;"San Francisco, CA";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books?id=ox91llFB5j4"
589;"speech";"Speech in the U.S. Congress";"";"1908-04-17";409;"James Mathews Griggs";0;"";13;"Washington, D.C.";0;"";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"https://books.google.com/books/about/We_Want_"
590;"speech";"Conservation as a National Duty";"";"1908-05-13";406;"Theodore Roosevelt";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/theodore-roo"
591;"speech";"The Issue";"";"1908-05-23";399;"Eugene V. Debs";0;"";164;"Girard, KS";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://archive.org/details/cu31924002385379"
592;"speech";"The Humanness of Women";"";"1909-00-00";432;"Charlotte Perkins Gilman";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
593;"speech";"Address on the Occasion of the Presentation o";"Joseph Benson Foraker";"1909-03-06";433;"Archibald H. Grimké";0;"";13;"Washington, D.C.";123;"Metropolitan AME Church";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
594;"speech";"Equality of Rights for all Citizens, Black an";"";"1909-03-07";434;"Francis J. Grimké";0;"";13;"Washington, D.C.";124;"Fifteenth Presbyterian Church";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
595;"speech";"Citizenship in a Republic";"";"1910-04-23";429;"Teddy Roosevelt";0;"";21;"Paris, France";0;"";0;"";0;"";169;"Le Sorbonne, University of Paris";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tedd"
596;"speech";"A Solution of the Race Problem";"";"1912-00-00";435;"J. Milton Waldron";0;"";2;"New York City, NY";125;"Cooper Institute";0;"";0;"";170;"Cooper Institute";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
597;"speech";"What Socialism Means To Us";"Socialism";"1912-00-00";436;"Hubert H. Harrison";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
598;"speech";"Right of the People to Rule";"Commencement";"1912-03-20";429;"Teddy Roosevelt";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tedd"
599;"speech";"The Two Seals";"";"1912-05-21";437;"George William Cook";0;"";13;"Washington, D.C.";19;"Howard University";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
600;"speech";"Speech at a Public Meeting on the Steps of th";"";"1912-08-15";438;"Mary Harris 'Mother' Jones";0;"";165;"Charleston, WV";126;"State Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/mary-harris-"
601;"speech";"Address to the Jury";"";"1912-10-23";439;"Arturo Giovannitti";0;"";103;"Salem, MA";64;"Courthouse";0;"";0;"";117;"Court";0;0;0;0;"";"";"https://books.google.com/books?id=ox91llFB5j4"
602;"speech";"Abraham Lincoln";"Abraham Lincoln";"1913-02-12";158;"William H. Lewis";0;"";28;"Boston, MA";80;"Massachusetts State House";0;"";0;"";99;"MA House of Representatives";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
603;"speech";"First Presidential Inaugural Address";"";"1913-04-04";440;"Woodrow Wilson";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/wils"
604;"speech";"Freedom or death";"";"1913-11-13";441;"Emmeline Pankhurst";0;"";166;"Hartford, CT";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://www.theguardian.com/theguardian/2007/"
605;"speech";"Under What Conditions Women Work";"";"1913-12-16";442;"Rose Schneiderman";0;"";13;"Washington, D.C.";0;"";0;"";0;"";171;"Suffrage School";0;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
606;"speech";"The Truth About the Paterson Strike";"Strike, IWW, AFL";"1914-01-31";443;"Elizabeth Gurley Flynn";0;"";2;"New York City, NY";0;"";0;"";0;"";172;"New York Civic Club";0;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
607;"speech";"Segregation Destroys Fellowship and Citizensh";"Segregation";"1914-11-00";444;"William Monroe Trotter";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
608;"speech";"Preparedness: The Road to Universal Slaughter";"";"1915-00-00";431;"Emma Goldman";0;"";114;"various";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
609;"speech";"The Fundamental Principle of a Republic";"";"1915-06-21";386;"Anna Howard Shaw";0;"";167;"Ogdenburg, New York";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/anna"
610;"speech";"There Is Still Much To Be Done";"";"1915-10-25";235;"Booker T. Washington";0;"";122;"New Haven, CT";0;"";0;"";0;"";173;"American Missionary Association and National ";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
611;"speech";"Strike Against War";"World War I";"1916-01-05";445;"Helen Keller";0;"";2;"New York City, NY";10;"Carnegie Hall";0;"";174;"Women's Peace Party and Labor Forum";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ox91llFB5j4"
612;"speech";"There is no salvation for India";"";"1916-02-04";446;"Mohandas Gandhi";0;"";168;"Varanasi, India";127;"Benares Hindu University";0;"";0;"";175;"Benares Hindu University";0;0;0;0;"";"";"https://books.google.com/books?id=ToZFPgAACAA"
613;"speech";"The Crisis";"";"1916-09-07";232;"Carrie Chapman Catt";0;"";19;"Atlanta, GA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/carr"
614;"speech";"The Kind of Democracy the Negro Race Expects";"World War I";"1917-00-00";447;"William Pickens";0;"";114;"various";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
615;"speech";"Address to the Congress on War with Germany";"";"1917-04-02";440;"Woodrow Wilson";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/wils"
616;"speech";"The Conspiracy of the East St. Louis Riots";"";"1917-07-08";143;"Marcus Garvey";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.pbs.org/wgbh/amex/garvey/filmmore/"
617;"speech";"Address to the Jury";"Anti-Conscription";"1917-07-09";431;"Emma Goldman";0;"";2;"New York City, NY";0;"";0;"";0;"";117;"Court";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/emma"
618;"speech";"Power to the Soviets";"";"1917-09-00";448;"Vladimir Ilyich Lenin";0;"";169;"Moscow, Russia";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ToZFPgAACAA"
619;"speech";"Free Speech in Wartime";"";"1917-10-06";449;"Robert La Follette";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";80;"U.S. Senate";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/robe"
620;"speech";"United War Work Campaign";"";"1917-11-11";450;"John D. Rockefeller, Jr";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;1;0;"";"";"http://www.americanrhetoric.com/speeches/john"
621;"speech";"Address to Congress on Women's Suffrage";"";"1917-11-12";232;"Carrie Chapman Catt";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/carr"
622;"speech";"""Work or Fight"""" In The South""";"";"1918-00-00";451;"Walter Francis White";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
623;"speech";"The Fourteen Points";"";"1918-01-08";440;"Woodrow Wilson";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/wils"
624;"speech";"They Are All Heroes";"Lynching";"1918-05-14";452;"George F. Miller";0;"";2;"New York City, NY";38;"St. Augustine's Episcopal Church";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
